Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.8009,0.8741,0.6983,0.9014,0.7764,0.6132,0.9071,0.9036
Train1Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.798,0.8902,0.6753,0.9183,0.768,0.6129,0.9004,0.8949
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.8051,0.8371,0.7529,0.8563,0.7927,0.6129,0.8975,0.8933
Train1Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.8037,0.85,0.7328,0.8732,0.787,0.6126,0.9009,0.8952
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.8009,0.8714,0.7011,0.8986,0.7771,0.6125,0.9025,0.8953
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.8037,0.8477,0.7356,0.8704,0.7877,0.6121,0.9009,0.8885
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.8023,0.8591,0.7184,0.8845,0.7825,0.612,0.8807,0.8687
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.798,0.8872,0.6782,0.9155,0.7687,0.612,0.8989,0.8911
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7994,0.8764,0.6925,0.9042,0.7737,0.6114,0.8968,0.885
Train1Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8009,0.8662,0.7069,0.893,0.7785,0.6112,0.897,0.8915
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.798,0.8843,0.681,0.9127,0.7695,0.6112,0.9098,0.9073
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8037,0.8409,0.7443,0.862,0.7896,0.6109,0.8965,0.8816
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8037,0.8387,0.7471,0.8592,0.7903,0.6105,0.8837,0.8759
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.798,0.8787,0.6868,0.907,0.771,0.6096,0.8943,0.8937
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.8023,0.8449,0.7356,0.8676,0.7865,0.609,0.8992,0.8965
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.8009,0.8562,0.7184,0.8817,0.7812,0.6088,0.8918,0.8918
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.8023,0.8426,0.7385,0.8648,0.7871,0.6086,0.8842,0.8724
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8023,0.8426,0.7385,0.8648,0.7871,0.6086,0.8957,0.8784
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8023,0.8404,0.7414,0.862,0.7878,0.6082,0.8789,0.8763
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7952,0.8893,0.6695,0.9183,0.7639,0.6079,0.9014,0.8849
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8009,0.849,0.727,0.8732,0.7833,0.6073,0.8913,0.8851
Train1Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7937,0.8949,0.6609,0.9239,0.7603,0.6072,0.9067,0.8947
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.798,0.8679,0.6983,0.8958,0.7739,0.6067,0.9068,0.895
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8009,0.8444,0.7328,0.8676,0.7846,0.6064,0.8846,0.8759
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7994,0.8557,0.7155,0.8817,0.7793,0.6062,0.8854,0.8842
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.8009,0.8421,0.7356,0.8648,0.7853,0.6059,0.8906,0.8879
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8009,0.8355,0.7443,0.8563,0.7872,0.6048,0.8898,0.8796
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7994,0.8485,0.7241,0.8732,0.7814,0.6047,0.8887,0.8819
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7994,0.8485,0.7241,0.8732,0.7814,0.6047,0.8876,0.868
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7952,0.8778,0.681,0.907,0.767,0.6045,0.8981,0.8867
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.7937,0.8859,0.6695,0.9155,0.7627,0.6045,0.9042,0.9048
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7909,0.8972,0.6523,0.9268,0.7554,0.6032,0.9067,0.8947
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.798,0.8527,0.7155,0.8789,0.7781,0.6031,0.883,0.8879
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.7952,0.8723,0.6868,0.9014,0.7685,0.603,0.8981,0.8976
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7994,0.8393,0.7356,0.862,0.7841,0.6029,0.8852,0.8847
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7966,0.8622,0.7011,0.8901,0.7734,0.6028,0.89,0.8952
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.798,0.8503,0.7184,0.8761,0.7788,0.6025,0.8812,0.8894
Train1Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.7923,0.8855,0.6667,0.9155,0.7607,0.602,0.9001,0.8932
Train1Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7966,0.8571,0.7069,0.8845,0.7748,0.6016,0.8919,0.8844
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.798,0.8433,0.727,0.8676,0.7809,0.6011,0.8884,0.8838
Train1Val_ClinVarHQ,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.798,0.8411,0.7299,0.8648,0.7815,0.6006,0.8742,0.8645
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.798,0.8411,0.7299,0.8648,0.7815,0.6006,0.8864,0.8831
Train1Val_ClinVarHQ,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.798,0.8411,0.7299,0.8648,0.7815,0.6006,0.8742,0.8645
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.7966,0.8522,0.7126,0.8789,0.7762,0.6004,0.8793,0.872
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.798,0.8388,0.7328,0.862,0.7822,0.6002,0.886,0.8918
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7909,0.8851,0.6638,0.9155,0.7586,0.5995,0.901,0.8876
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7895,0.8906,0.6552,0.9211,0.755,0.5988,0.8997,0.8846
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7909,0.8821,0.6667,0.9127,0.7594,0.5986,0.8987,0.8964
Train1Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7881,0.8964,0.6466,0.9268,0.7513,0.5983,0.9048,0.8978
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7966,0.8405,0.727,0.8648,0.7797,0.598,0.8871,0.8874
Train1Val_ClinVarHQ,mean,prot,,esm1b_650m,PyTorch_Concat,0.7923,0.8713,0.681,0.9014,0.7645,0.5979,0.913,0.9085
Train1Val_ClinVarHQ,mean,prot,None,esm1b_650m,PyTorch_Concat,0.7923,0.8713,0.681,0.9014,0.7645,0.5979,0.913,0.9085
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7909,0.8792,0.6695,0.9099,0.7602,0.5978,0.9002,0.8926
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7952,0.8517,0.7098,0.8789,0.7743,0.5978,0.8736,0.8824
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7952,0.8493,0.7126,0.8761,0.775,0.5973,0.8791,0.8684
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_CrossAttn,0.7909,0.8736,0.6753,0.9042,0.7618,0.5961,0.8955,0.8912
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.7909,0.8708,0.6782,0.9014,0.7625,0.5954,0.8922,0.892
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7937,0.8512,0.7069,0.8789,0.7724,0.5952,0.8708,0.8885
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7952,0.8377,0.727,0.862,0.7785,0.5949,0.8779,0.8905
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7909,0.8681,0.681,0.8986,0.7633,0.5946,0.8893,0.8963
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.7952,0.8355,0.7299,0.8592,0.7791,0.5945,0.8833,0.8845
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7952,0.8333,0.7328,0.8563,0.7798,0.5941,0.8884,0.8872
Train1Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7852,0.8924,0.6437,0.9239,0.7479,0.5923,0.9032,0.8975
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.7895,0.865,0.681,0.8958,0.7621,0.5913,0.888,0.8868
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.7881,0.8727,0.6695,0.9042,0.7577,0.5911,0.8999,0.8997
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7881,0.8727,0.6695,0.9042,0.7577,0.5911,0.8929,0.8876
Train1Val_ClinVarHQ,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7624,0.9892,0.5259,0.9944,0.6867,0.5907,0.9678,0.9691
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7923,0.8367,0.7213,0.862,0.7747,0.5896,0.8922,0.8755
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7909,0.843,0.7098,0.8704,0.7707,0.5884,0.8801,0.8768
Train1Val_ClinVarHQ,cls,prot,,esm1b_650m,PyTorch_Concat,0.7824,0.8916,0.6379,0.9239,0.7437,0.5874,0.8992,0.8987
Train1Val_ClinVarHQ,cls,prot,None,esm1b_650m,PyTorch_Concat,0.7824,0.8916,0.6379,0.9239,0.7437,0.5874,0.8992,0.8987
Train1Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.7824,0.8884,0.6408,0.9211,0.7446,0.5864,0.9061,0.9015
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7895,0.8448,0.704,0.8732,0.768,0.5863,0.8817,0.8878
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7895,0.8425,0.7069,0.8704,0.7688,0.5857,0.8744,0.8877
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.7895,0.8356,0.7155,0.862,0.7709,0.5843,0.8785,0.8875
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7809,0.8789,0.6466,0.9127,0.745,0.5811,0.8885,0.8926
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7781,0.8934,0.6264,0.9268,0.7365,0.581,0.9019,0.8972
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7795,0.8845,0.6379,0.9183,0.7412,0.5804,0.896,0.8901
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7824,0.8652,0.6638,0.8986,0.7512,0.5793,0.8749,0.8776
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7852,0.8456,0.6925,0.8761,0.7615,0.579,0.869,0.8811
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.7767,0.8866,0.6293,0.9211,0.7361,0.5765,0.8936,0.8908
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7767,0.8866,0.6293,0.9211,0.7361,0.5765,0.8883,0.8914
Train1Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.7866,0.8173,0.7328,0.8394,0.7727,0.5758,0.8757,0.8686
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7852,0.8272,0.7155,0.8535,0.7673,0.575,0.8844,0.8829
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7838,0.8379,0.6983,0.8676,0.7618,0.5747,0.8689,0.8445
Train1Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7795,0.8614,0.6609,0.8958,0.748,0.5735,0.8902,0.8885
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7767,0.8745,0.6408,0.9099,0.7396,0.5726,0.8841,0.8894
Train1Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7724,0.8917,0.6149,0.9268,0.7279,0.5712,0.8982,0.894
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7752,0.877,0.6351,0.9127,0.7367,0.5711,0.8777,0.8862
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7795,0.8484,0.6753,0.8817,0.752,0.5699,0.8701,0.8693
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.7795,0.841,0.6839,0.8732,0.7544,0.568,0.8726,0.8667
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7767,0.855,0.6609,0.8901,0.7455,0.5669,0.8771,0.8757
Train1Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7781,0.8429,0.6782,0.8761,0.7516,0.566,0.8838,0.8916
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.7724,0.873,0.6322,0.9099,0.7333,0.5651,0.8785,0.882
Train1Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7681,0.8903,0.6063,0.9268,0.7214,0.5638,0.8963,0.8895
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7696,0.8811,0.6178,0.9183,0.7264,0.5631,0.8514,0.8688
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7696,0.878,0.6207,0.9155,0.7273,0.5621,0.8698,0.8787
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7738,0.8539,0.6552,0.8901,0.7415,0.5618,0.8434,0.861
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7724,0.8561,0.6494,0.893,0.7386,0.56,0.8736,0.8695
Train1Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7738,0.8436,0.6667,0.8789,0.7448,0.5589,0.8675,0.8532
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7767,0.8173,0.7069,0.8451,0.7581,0.5577,0.8788,0.8781
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.771,0.8476,0.6552,0.8845,0.7391,0.5552,0.8783,0.8768
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.771,0.8476,0.6552,0.8845,0.7391,0.5552,0.8268,0.8518
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.7724,0.8381,0.6695,0.8732,0.7444,0.555,0.8586,0.8697
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7639,0.8792,0.6063,0.9183,0.7177,0.5532,0.8445,0.8676
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7596,0.8943,0.5833,0.9324,0.7061,0.5515,0.8382,0.8575
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7681,0.8491,0.6466,0.8873,0.7341,0.5508,0.8479,0.8585
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.771,0.8304,0.6753,0.8648,0.7448,0.5506,0.86,0.844
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.7624,0.8724,0.6092,0.9127,0.7174,0.5486,0.836,0.8601
Train1Val_ClinVarHQ,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7368,0.9822,0.477,0.9915,0.6422,0.5482,0.9555,0.9561
Train1Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7582,0.8904,0.5833,0.9296,0.7049,0.5478,0.9072,0.8966
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7653,0.8506,0.6379,0.8901,0.7291,0.5465,0.837,0.8574
Train1Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7639,0.8583,0.6264,0.8986,0.7243,0.5464,0.8847,0.8749
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.7596,0.8776,0.5977,0.9183,0.7111,0.5458,0.8448,0.8597
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.7582,0.8836,0.5891,0.9239,0.7069,0.5455,0.8714,0.8644
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7667,0.8358,0.658,0.8732,0.7363,0.5447,0.8418,0.8614
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7696,0.8142,0.6925,0.8451,0.7484,0.5444,0.8494,0.8312
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7696,0.8142,0.6925,0.8451,0.7484,0.5444,0.8498,0.8337
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.7596,0.8714,0.6034,0.9127,0.7131,0.5437,0.8379,0.8597
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.7681,0.8073,0.6983,0.8366,0.7488,0.5405,0.8535,0.8477
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7639,0.837,0.6494,0.8761,0.7314,0.5402,0.85,0.8657
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7582,0.8678,0.6034,0.9099,0.7119,0.5402,0.8742,0.8619
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7568,0.8734,0.5948,0.9155,0.7077,0.5397,0.8536,0.8704
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7553,0.8761,0.5891,0.9183,0.7045,0.5383,0.8754,0.8591
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.761,0.8462,0.6322,0.8873,0.7237,0.538,0.8266,0.8459
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7568,0.8642,0.6034,0.907,0.7107,0.5367,0.8728,0.8641
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7582,0.856,0.6149,0.8986,0.7157,0.5364,0.8704,0.8639
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7596,0.8456,0.6293,0.8873,0.7216,0.5355,0.8342,0.8536
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7624,0.8221,0.6638,0.8592,0.7345,0.5338,0.8534,0.8447
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.7624,0.8221,0.6638,0.8592,0.7345,0.5338,0.845,0.8634
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7539,0.8692,0.592,0.9127,0.7043,0.5337,0.8596,0.856
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7568,0.8526,0.6149,0.8958,0.7145,0.5329,0.8717,0.8599
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7596,0.8231,0.6552,0.862,0.7296,0.5291,0.8283,0.8556
Train1Val_ClinVarHQ,mean,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.7297,0.954,0.477,0.9775,0.636,0.5265,0.852,0.8725
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.761,0.8,0.6897,0.831,0.7407,0.5263,0.8501,0.8481
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.7496,0.8675,0.5833,0.9127,0.6976,0.5263,0.8352,0.858
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7468,0.8795,0.5661,0.9239,0.6888,0.5258,0.8557,0.8725
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7525,0.8452,0.6121,0.8901,0.71,0.5236,0.8648,0.8612
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7553,0.8284,0.6379,0.8704,0.7208,0.5233,0.8572,0.8453
Train1Val_ClinVarHQ,center,dna_geom_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7297,0.9438,0.4828,0.9718,0.6388,0.5227,0.8317,0.8397
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7568,0.8149,0.658,0.8535,0.7281,0.5222,0.8524,0.8497
Train1Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7553,0.8188,0.6494,0.8592,0.7244,0.5207,0.8505,0.8418
Train1Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7568,0.8041,0.6724,0.8394,0.7324,0.5196,0.8601,0.8431
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7496,0.844,0.6063,0.8901,0.7057,0.5185,0.8691,0.8544
Train1Val_ClinVarHQ,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7127,1.0,0.4195,1.0,0.5911,0.5171,0.968,0.9682
Train1Val_ClinVarHQ,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7226,0.9581,0.4598,0.9803,0.6214,0.517,0.9156,0.9159
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7511,0.8314,0.6236,0.8761,0.7126,0.517,0.8303,0.8562
Train1Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7553,0.8034,0.6695,0.8394,0.7304,0.5169,0.8575,0.8408
Train1Val_ClinVarHQ,cls,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.7283,0.9337,0.4856,0.9662,0.6389,0.5167,0.8654,0.8788
