Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7853,0.8333,0.6622,0.8888,0.738,0.5708,0.8518,0.8415
Train3Val_ProteinGym,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7629,0.6742,0.9301,0.6225,0.7817,0.57,0.8897,0.8585
Train3Val_ProteinGym,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7867,0.7925,0.7217,0.8412,0.7555,0.569,0.8624,0.8253
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7867,0.7823,0.7381,0.8275,0.7596,0.5689,0.8581,0.8466
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7853,0.7565,0.7812,0.7887,0.7687,0.5688,0.8595,0.8331
Train3Val_ProteinGym,mean,bio_dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7629,0.675,0.9271,0.625,0.7812,0.5687,0.8926,0.8637
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7846,0.7539,0.7842,0.785,0.7688,0.5678,0.8691,0.8435
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.786,0.795,0.7158,0.845,0.7533,0.5677,0.8693,0.8338
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7853,0.7673,0.7604,0.8062,0.7638,0.5671,0.8634,0.8317
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7853,0.8027,0.7024,0.855,0.7492,0.5668,0.8497,0.8395
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7846,0.7591,0.7738,0.7938,0.7664,0.5668,0.8577,0.8396
Train3Val_ProteinGym,center,dna_geom_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7846,0.8087,0.692,0.8625,0.7458,0.5661,0.8595,0.8525
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7846,0.7661,0.7604,0.805,0.7633,0.5658,0.8561,0.8368
Train3Val_ProteinGym,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7833,0.8262,0.6652,0.8825,0.737,0.5658,0.855,0.8251
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.784,0.8172,0.6786,0.8725,0.7415,0.5658,0.8804,0.8532
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7846,0.7735,0.747,0.8162,0.76,0.5651,0.8495,0.8367
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.7846,0.7752,0.744,0.8188,0.7593,0.565,0.8668,0.8387
Train3Val_ProteinGym,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7602,0.6717,0.9286,0.6188,0.7795,0.565,0.89,0.8624
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7812,0.7378,0.808,0.7588,0.7713,0.5646,0.8638,0.8404
Train3Val_ProteinGym,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7826,0.7479,0.7902,0.7762,0.7685,0.5646,0.8604,0.8337
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.7833,0.7554,0.7768,0.7887,0.766,0.5644,0.8624,0.8408
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.784,0.801,0.7009,0.8538,0.7476,0.5641,0.8605,0.8451
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.784,0.798,0.7054,0.85,0.7488,0.5638,0.8708,0.837
Train3Val_ProteinGym,mean,bio_dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7595,0.6717,0.9256,0.62,0.7785,0.5626,0.8883,0.8443
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7826,0.7619,0.7619,0.8,0.7619,0.5619,0.8578,0.8317
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7826,0.7635,0.7589,0.8025,0.7612,0.5617,0.8573,0.8345
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.7826,0.7643,0.7574,0.8038,0.7608,0.5616,0.855,0.8396
Train3Val_ProteinGym,center,bio_geom,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7582,0.6699,0.9271,0.6162,0.7778,0.5611,0.8999,0.8833
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.7826,0.7724,0.7426,0.8162,0.7572,0.5609,0.8502,0.8382
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7826,0.7767,0.7351,0.8225,0.7554,0.5607,0.8504,0.843
Train3Val_ProteinGym,mean,bio_dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7568,0.6677,0.9301,0.6112,0.7774,0.5603,0.8872,0.8572
Train3Val_ProteinGym,mean,bio_dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7534,0.6618,0.9405,0.5962,0.7769,0.5601,0.9014,0.8803
Train3Val_ProteinGym,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7548,0.6642,0.936,0.6025,0.777,0.56,0.9,0.8834
Train3Val_ProteinGym,center,bio_dna_geom_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7582,0.6706,0.9241,0.6188,0.7772,0.5598,0.9059,0.8911
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.7799,0.743,0.7917,0.77,0.7666,0.5597,0.8577,0.8228
Train3Val_ProteinGym,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.7799,0.743,0.7917,0.77,0.7666,0.5597,0.8616,0.8278
Train3Val_ProteinGym,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.7799,0.743,0.7917,0.77,0.7666,0.5597,0.8616,0.8278
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7819,0.7764,0.7336,0.8225,0.7544,0.5593,0.854,0.8457
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_CrossAttn,0.7812,0.8028,0.6905,0.8575,0.7424,0.5589,0.8646,0.8123
Train3Val_ProteinGym,center,bio_dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7575,0.6699,0.9241,0.6175,0.7767,0.5587,0.9055,0.8871
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7812,0.7917,0.7068,0.8438,0.7469,0.5581,0.8526,0.8406
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7799,0.7507,0.7753,0.7837,0.7628,0.5578,0.8577,0.833
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7806,0.764,0.7515,0.805,0.7577,0.5573,0.8417,0.8331
Train3Val_ProteinGym,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7615,0.6793,0.9048,0.6412,0.776,0.5571,0.8715,0.8319
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7806,0.7757,0.7307,0.8225,0.7525,0.5565,0.8556,0.8329
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.7799,0.8031,0.686,0.8588,0.74,0.5563,0.8532,0.8368
Train3Val_ProteinGym,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7799,0.8031,0.686,0.8588,0.74,0.5563,0.8681,0.8345
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7792,0.7673,0.7411,0.8112,0.754,0.5541,0.8422,0.8335
Train3Val_ProteinGym,mean,bio_geom,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7514,0.6614,0.933,0.5988,0.7741,0.5532,0.9041,0.8919
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.7779,0.8053,0.6771,0.8625,0.7357,0.5527,0.8533,0.833
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7785,0.779,0.7188,0.8288,0.7477,0.5523,0.8576,0.8315
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7772,0.7507,0.7664,0.7862,0.7585,0.5518,0.859,0.8321
Train3Val_ProteinGym,mean,bio_geom,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7622,0.6851,0.8869,0.6575,0.773,0.5516,0.8846,0.8721
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7779,0.7666,0.7381,0.8112,0.7521,0.5513,0.8504,0.8421
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7779,0.7691,0.7336,0.815,0.751,0.5512,0.8564,0.8293
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7779,0.7708,0.7307,0.8175,0.7502,0.5511,0.8461,0.8356
Train3Val_ProteinGym,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7514,0.6624,0.9286,0.6025,0.7732,0.5511,0.889,0.8623
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7765,0.7709,0.7262,0.8188,0.7479,0.5483,0.8482,0.8318
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7765,0.7735,0.7217,0.8225,0.7467,0.5482,0.8449,0.8023
Train3Val_ProteinGym,center,bio_dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7514,0.6642,0.9211,0.6088,0.7718,0.5477,0.8967,0.8821
Train3Val_ProteinGym,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7724,0.8272,0.6339,0.8888,0.7178,0.5459,0.8364,0.8316
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7751,0.7627,0.7366,0.8075,0.7494,0.5459,0.8339,0.8365
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7751,0.7711,0.7217,0.82,0.7456,0.5455,0.8433,0.8333
Train3Val_ProteinGym,center,bio_dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7554,0.6737,0.9003,0.6338,0.7707,0.5454,0.8928,0.8812
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7745,0.7852,0.6964,0.84,0.7382,0.5443,0.8428,0.8354
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7738,0.7572,0.7426,0.8,0.7498,0.5435,0.8477,0.8327
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7717,0.8206,0.6399,0.8825,0.7191,0.5434,0.8366,0.8298
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7738,0.783,0.6979,0.8375,0.738,0.5429,0.8404,0.8339
Train3Val_ProteinGym,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7717,0.817,0.6443,0.8788,0.7205,0.5428,0.8497,0.8193
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7738,0.7703,0.7188,0.82,0.7436,0.5427,0.8492,0.8381
Train3Val_ProteinGym,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7507,0.6659,0.9107,0.6162,0.7693,0.542,0.8767,0.8433
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7731,0.7576,0.7396,0.8012,0.7485,0.542,0.8451,0.838
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7724,0.7565,0.7396,0.8,0.7479,0.5407,0.8479,0.8264
Train3Val_ProteinGym,cls,prot,,esm1b_650m,PyTorch_Concat,0.7724,0.7705,0.7143,0.8212,0.7413,0.5399,0.8679,0.8395
Train3Val_ProteinGym,cls,prot,None,esm1b_650m,PyTorch_Concat,0.7724,0.7705,0.7143,0.8212,0.7413,0.5399,0.8679,0.8395
Train3Val_ProteinGym,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7711,0.7431,0.7619,0.7788,0.7524,0.5397,0.8387,0.8206
Train3Val_ProteinGym,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7629,0.6996,0.8423,0.6962,0.7643,0.5391,0.8554,0.8287
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7711,0.7605,0.7277,0.8075,0.7437,0.5375,0.8408,0.8325
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.7711,0.763,0.7232,0.8112,0.7426,0.5373,0.854,0.8429
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.7704,0.7961,0.6682,0.8562,0.7265,0.5373,0.8325,0.8316
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7697,0.7481,0.747,0.7887,0.7476,0.5358,0.8493,0.8277
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7697,0.7481,0.747,0.7887,0.7476,0.5358,0.8493,0.8445
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.769,0.7975,0.6622,0.8588,0.7236,0.5349,0.8363,0.8314
Train3Val_ProteinGym,cls,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7575,0.6882,0.8571,0.6738,0.7634,0.5339,0.8566,0.8137
Train3Val_ProteinGym,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7622,0.7048,0.8244,0.71,0.7599,0.5336,0.8535,0.8353
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.769,0.7795,0.689,0.8362,0.7314,0.5333,0.8414,0.8102
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7677,0.7508,0.7351,0.795,0.7429,0.5311,0.8362,0.8335
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.767,0.7964,0.6577,0.8588,0.7205,0.5308,0.8423,0.8327
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7677,0.7603,0.7173,0.81,0.7381,0.5304,0.8394,0.8077
Train3Val_ProteinGym,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7622,0.7107,0.808,0.7238,0.7563,0.5302,0.8289,0.7992
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.767,0.7871,0.6711,0.8475,0.7245,0.5298,0.8426,0.8121
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.767,0.7558,0.7232,0.8038,0.7392,0.5292,0.8365,0.8375
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.7656,0.8022,0.6458,0.8662,0.7156,0.5291,0.8177,0.8254
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7649,0.8019,0.6443,0.8662,0.7145,0.5277,0.7971,0.8065
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7643,0.7325,0.7619,0.7662,0.7469,0.5268,0.8511,0.8307
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.7649,0.7942,0.6548,0.8575,0.7178,0.5267,0.8061,0.8077
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7656,0.7512,0.7277,0.7975,0.7392,0.5267,0.837,0.8348
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7656,0.7519,0.7262,0.7988,0.7388,0.5266,0.8458,0.8406
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7636,0.8092,0.631,0.875,0.709,0.5263,0.8027,0.8131
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7656,0.7599,0.7113,0.8112,0.7348,0.5262,0.8291,0.8242
Train3Val_ProteinGym,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7527,0.6847,0.8497,0.6712,0.7583,0.5236,0.8372,0.7962
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7622,0.8038,0.6339,0.87,0.7088,0.5229,0.8009,0.8141
Train3Val_ProteinGym,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7582,0.7057,0.8065,0.7175,0.7528,0.5226,0.852,0.8227
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7636,0.7718,0.6845,0.83,0.7256,0.5221,0.8334,0.8029
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7636,0.7647,0.6964,0.82,0.729,0.5219,0.8392,0.812
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.7629,0.7466,0.7277,0.7925,0.737,0.5214,0.8357,0.8293
Train3Val_ProteinGym,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7629,0.7543,0.7128,0.805,0.733,0.5208,0.8303,0.8211
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7629,0.7714,0.683,0.83,0.7245,0.5207,0.8055,0.8045
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7629,0.7584,0.7054,0.8112,0.7309,0.5206,0.835,0.8062
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7615,0.7934,0.6458,0.8588,0.7121,0.5201,0.7975,0.8004
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7615,0.7851,0.6577,0.8488,0.7158,0.5191,0.8328,0.8272
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7554,0.8333,0.5804,0.9025,0.6842,0.5165,0.792,0.8092
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7582,0.8062,0.619,0.875,0.7003,0.5158,0.8021,0.8017
Train3Val_ProteinGym,cls,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7337,0.648,0.9122,0.5838,0.7577,0.5155,0.8705,0.8499
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.7568,0.8153,0.6042,0.885,0.694,0.515,0.8046,0.8175
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7595,0.7668,0.6801,0.8262,0.7208,0.5138,0.83,0.8271
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7595,0.7548,0.7009,0.8088,0.7269,0.5137,0.819,0.8258
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7588,0.7682,0.6756,0.8288,0.7189,0.5125,0.8223,0.7954
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.7588,0.7577,0.6935,0.8138,0.7242,0.5123,0.8205,0.7856
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7588,0.7569,0.6949,0.8125,0.7246,0.5123,0.8308,0.806
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7582,0.7461,0.7128,0.7962,0.7291,0.5113,0.826,0.8257
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7582,0.7516,0.7024,0.805,0.7262,0.511,0.8101,0.8194
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7568,0.735,0.7307,0.7788,0.7328,0.5097,0.8284,0.7974
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.7554,0.7943,0.6265,0.8638,0.7005,0.5087,0.8306,0.802
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7548,0.7545,0.686,0.8125,0.7186,0.5039,0.8247,0.7994
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7541,0.7437,0.7039,0.7962,0.7232,0.5029,0.8197,0.7865
Train3Val_ProteinGym,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7541,0.7476,0.6964,0.8025,0.7211,0.5027,0.8296,0.8209
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.7527,0.775,0.6458,0.8425,0.7045,0.501,0.8181,0.7889
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7527,0.7452,0.6964,0.8,0.72,0.5,0.81,0.8027
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7527,0.7533,0.6815,0.8125,0.7156,0.4998,0.8158,0.7881
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7486,0.812,0.5848,0.8862,0.6799,0.4995,0.7718,0.784
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7514,0.7347,0.7128,0.7837,0.7236,0.4979,0.8278,0.7946
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.7514,0.7468,0.689,0.8038,0.7167,0.4971,0.8149,0.7804
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.75,0.7324,0.7128,0.7812,0.7225,0.4953,0.8255,0.8186
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.75,0.7331,0.7113,0.7825,0.7221,0.4952,0.8153,0.8143
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.75,0.739,0.6994,0.7925,0.7187,0.4946,0.8259,0.8233
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7466,0.8057,0.5863,0.8812,0.6787,0.4945,0.7783,0.7872
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7473,0.7941,0.6027,0.8688,0.6853,0.4935,0.7847,0.7875
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7486,0.7706,0.6399,0.84,0.6992,0.4927,0.8035,0.7892
Train3Val_ProteinGym,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.712,0.623,0.9345,0.525,0.7476,0.4927,0.8753,0.8388
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7486,0.7382,0.6964,0.7925,0.7167,0.4918,0.8203,0.783
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.748,0.7608,0.6533,0.8275,0.703,0.4905,0.8115,0.7895
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7466,0.7221,0.7232,0.7662,0.7227,0.4894,0.83,0.8212
Train3Val_ProteinGym,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7452,0.722,0.7188,0.7675,0.7204,0.4864,0.8297,0.82
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7446,0.7189,0.7232,0.7625,0.7211,0.4855,0.8196,0.788
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.7425,0.7924,0.5908,0.87,0.6769,0.4844,0.781,0.7876
Train3Val_ProteinGym,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7425,0.789,0.5952,0.8662,0.6785,0.4838,0.774,0.7829
Train3Val_ProteinGym,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7439,0.7198,0.7188,0.765,0.7193,0.4838,0.8183,0.7871
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.7385,0.8182,0.5491,0.8975,0.6572,0.4826,0.7844,0.7904
Train3Val_ProteinGym,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7432,0.7297,0.6949,0.7837,0.7119,0.481,0.8063,0.7788
Train3Val_ProteinGym,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.7398,0.7992,0.5744,0.8788,0.6684,0.4807,0.7816,0.7872
Train3Val_ProteinGym,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7425,0.721,0.7113,0.7688,0.7161,0.4806,0.8249,0.7965
